city,year,month,date,price
石家庄,2017,10,2017-10,15478
石家庄,2017,11,2017-11,14936
石家庄,2017,12,2017-12,15223
石家庄,2018,1,2018-01,15604
石家庄,2018,2,2018-02,15752
石家庄,2018,3,2018-03,15725
石家庄,2018,4,2018-04,15010
石家庄,2018,5,2018-05,16047
石家庄,2018,6,2018-06,16387
石家庄,2018,7,2018-07,16012
石家庄,2018,8,2018-08,16208
石家庄,2018,9,2018-09,16000
石家庄,2018,10,2018-10,15845
石家庄,2018,11,2018-11,15703
石家庄,2018,12,2018-12,15246
石家庄,2019,1,2019-01,15129
石家庄,2019,2,2019-02,15063
石家庄,2019,3,2019-03,14940
石家庄,2019,4,2019-04,15231
石家庄,2019,5,2019-05,15440
石家庄,2019,6,2019-06,15803
石家庄,2019,7,2019-07,15606
石家庄,2019,8,2019-08,15695
石家庄,2019,9,2019-09,15769
石家庄,2019,10,2019-10,15622
石家庄,2019,11,2019-11,15261
石家庄,2019,12,2019-12,15301
石家庄,2020,1,2020-01,15512
石家庄,2020,2,2020-02,15456
石家庄,2020,3,2020-03,15184
石家庄,2020,4,2020-04,15142
石家庄,2020,5,2020-05,15070
石家庄,2020,6,2020-06,15031
石家庄,2020,7,2020-07,14996
石家庄,2020,8,2020-08,15073
石家庄,2020,9,2020-09,15271
石家庄,2020,10,2020-10,15412
石家庄,2020,11,2020-11,15349
石家庄,2020,12,2020-12,15255
石家庄,2021,1,2021-01,15175
石家庄,2021,2,2021-02,15272
石家庄,2021,3,2021-03,15238
石家庄,2021,4,2021-04,15263
石家庄,2021,5,2021-05,15212
石家庄,2021,6,2021-06,14977
石家庄,2021,7,2021-07,14744
石家庄,2021,8,2021-08,14708
石家庄,2021,9,2021-09,14789
石家庄,2021,10,2021-10,14836
石家庄,2021,11,2021-11,14735
石家庄,2021,12,2021-12,14915
石家庄,2022,1,2022-01,14965
石家庄,2022,2,2022-02,15053
石家庄,2022,3,2022-03,14977
石家庄,2022,4,2022-04,14950
石家庄,2022,5,2022-05,14915
石家庄,2022,6,2022-06,14838
石家庄,2022,7,2022-07,14766
石家庄,2022,8,2022-08,14817
石家庄,2022,9,2022-09,14752
石家庄,2022,10,2022-10,14660
石家庄,2022,11,2022-11,14628
石家庄,2022,12,2022-12,14653
石家庄,2023,1,2023-01,14659
石家庄,2023,2,2023-02,14692
石家庄,2023,3,2023-03,14661
石家庄,2023,4,2023-04,14687
石家庄,2023,5,2023-05,14562
石家庄,2023,6,2023-06,14492
石家庄,2023,7,2023-07,14561
石家庄,2023,8,2023-08,14607
石家庄,2023,9,2023-09,14651
石家庄,2023,10,2023-10,14714
石家庄,2023,11,2023-11,14711
石家庄,2023,12,2023-12,14658
石家庄,2024,1,2024-01,14739
石家庄,2024,2,2024-02,14766
石家庄,2024,3,2024-03,14686
石家庄,2024,4,2024-04,14711
石家庄,2024,5,2024-05,14710
石家庄,2024,6,2024-06,14598
石家庄,2024,7,2024-07,14584
石家庄,2024,8,2024-08,14515
石家庄,2024,9,2024-09,14515
石家庄,2024,10,2024-10,14518
石家庄,2024,11,2024-11,14513
石家庄,2024,12,2024-12,14513
石家庄,2025,1,2025-01,14472
石家庄,2025,2,2025-02,14560
石家庄,2025,3,2025-03,14529
石家庄,2025,4,2025-04,14480
石家庄,2025,5,2025-05,14547
石家庄,2025,6,2025-06,14190
石家庄,2025,7,2025-07,14252
石家庄,2025,8,2025-08,14252
石家庄,2025,9,2025-09,14322
石家庄,2025,10,2025-10,14279
石家庄,2025,11,2025-11,14338
石家庄,2025,12,2025-12,14338
哈尔滨,2017,1,2017-01,7721
哈尔滨,2017,2,2017-02,7773
哈尔滨,2017,3,2017-03,7903
哈尔滨,2017,4,2017-04,8038
哈尔滨,2017,5,2017-05,8367
哈尔滨,2017,6,2017-06,8807
哈尔滨,2017,7,2017-07,8935
哈尔滨,2017,8,2017-08,9095
哈尔滨,2017,9,2017-09,9303
哈尔滨,2017,10,2017-10,9458
哈尔滨,2017,11,2017-11,9658
哈尔滨,2017,12,2017-12,10543
哈尔滨,2018,1,2018-01,10528
哈尔滨,2018,2,2018-02,10424
哈尔滨,2018,3,2018-03,10637
哈尔滨,2018,4,2018-04,10879
哈尔滨,2018,5,2018-05,10576
哈尔滨,2018,6,2018-06,10746
哈尔滨,2018,7,2018-07,10798
哈尔滨,2018,8,2018-08,11349
哈尔滨,2018,9,2018-09,11384
哈尔滨,2018,10,2018-10,11564
哈尔滨,2018,11,2018-11,11729
哈尔滨,2018,12,2018-12,11916
哈尔滨,2019,1,2019-01,12011
哈尔滨,2019,2,2019-02,11954
哈尔滨,2019,3,2019-03,12056
哈尔滨,2019,4,2019-04,12052
哈尔滨,2019,5,2019-05,12236
哈尔滨,2019,6,2019-06,12391
哈尔滨,2019,7,2019-07,12210
哈尔滨,2019,8,2019-08,12273
哈尔滨,2019,9,2019-09,12162
哈尔滨,2019,10,2019-10,12380
哈尔滨,2019,11,2019-11,12263
哈尔滨,2019,12,2019-12,12186
哈尔滨,2020,1,2020-01,12215
哈尔滨,2020,2,2020-02,12158
哈尔滨,2020,3,2020-03,12162
哈尔滨,2020,4,2020-04,12021
哈尔滨,2020,5,2020-05,12196
哈尔滨,2020,6,2020-06,12151
哈尔滨,2020,7,2020-07,12126
哈尔滨,2020,8,2020-08,12197
哈尔滨,2020,9,2020-09,12049
哈尔滨,2020,10,2020-10,12096
哈尔滨,2020,11,2020-11,12696
哈尔滨,2020,12,2020-12,12941
哈尔滨,2021,1,2021-01,12279
哈尔滨,2021,2,2021-02,12287
哈尔滨,2021,3,2021-03,12143
哈尔滨,2021,4,2021-04,12253
哈尔滨,2021,5,2021-05,11910
哈尔滨,2021,6,2021-06,11800
哈尔滨,2021,7,2021-07,11882
哈尔滨,2021,8,2021-08,11371
哈尔滨,2021,9,2021-09,11419
哈尔滨,2021,10,2021-10,11374
哈尔滨,2021,11,2021-11,11509
哈尔滨,2021,12,2021-12,11995
哈尔滨,2022,1,2022-01,11978
哈尔滨,2022,2,2022-02,11869
哈尔滨,2022,3,2022-03,11714
哈尔滨,2022,4,2022-04,11491
哈尔滨,2022,5,2022-05,11412
哈尔滨,2022,6,2022-06,11387
哈尔滨,2022,7,2022-07,11417
哈尔滨,2022,8,2022-08,11252
哈尔滨,2022,9,2022-09,11219
哈尔滨,2022,10,2022-10,11163
哈尔滨,2022,11,2022-11,11168
哈尔滨,2022,12,2022-12,11111
哈尔滨,2023,1,2023-01,11027
哈尔滨,2023,2,2023-02,10895
哈尔滨,2023,3,2023-03,10811
哈尔滨,2023,4,2023-04,10664
哈尔滨,2023,5,2023-05,10704
哈尔滨,2023,6,2023-06,10693
哈尔滨,2023,7,2023-07,10631
哈尔滨,2023,8,2023-08,10623
哈尔滨,2023,9,2023-09,10531
哈尔滨,2023,10,2023-10,10512
哈尔滨,2023,11,2023-11,10425
哈尔滨,2023,12,2023-12,10419
哈尔滨,2024,1,2024-01,10438
哈尔滨,2024,2,2024-02,10423
哈尔滨,2024,3,2024-03,10338
哈尔滨,2024,4,2024-04,10282
哈尔滨,2024,5,2024-05,10275
哈尔滨,2024,6,2024-06,10323
哈尔滨,2024,7,2024-07,10314
哈尔滨,2024,8,2024-08,10314
哈尔滨,2024,9,2024-09,10265
哈尔滨,2024,10,2024-10,10265
哈尔滨,2024,11,2024-11,10265
哈尔滨,2024,12,2024-12,10265
哈尔滨,2025,1,2025-01,10265
哈尔滨,2025,2,2025-02,10265
哈尔滨,2025,3,2025-03,10250
哈尔滨,2025,4,2025-04,10257
哈尔滨,2025,5,2025-05,10257
哈尔滨,2025,6,2025-06,10257
哈尔滨,2025,7,2025-07,10257
哈尔滨,2025,8,2025-08,10186
哈尔滨,2025,9,2025-09,10186
哈尔滨,2025,10,2025-10,10144
哈尔滨,2025,11,2025-11,10144
哈尔滨,2025,12,2025-12,10152
长春,2017,1,2017-01,7311
长春,2017,2,2017-02,7383
长春,2017,3,2017-03,7568
长春,2017,4,2017-04,7679
长春,2017,5,2017-05,7718
长春,2017,6,2017-06,8287
长春,2017,7,2017-07,8398
长春,2017,8,2017-08,8444
长春,2017,9,2017-09,8205
长春,2017,10,2017-10,8429
长春,2017,11,2017-11,8521
长春,2017,12,2017-12,9388
长春,2018,1,2018-01,9267
长春,2018,2,2018-02,9116
长春,2018,3,2018-03,9135
长春,2018,4,2018-04,9393
长春,2018,5,2018-05,9448
长春,2018,6,2018-06,9846
长春,2018,7,2018-07,10137
长春,2018,8,2018-08,10443
长春,2018,9,2018-09,10356
长春,2018,10,2018-10,10536
长春,2018,11,2018-11,10516
长春,2018,12,2018-12,10331
长春,2019,1,2019-01,10612
长春,2019,2,2019-02,10956
长春,2019,3,2019-03,10912
长春,2019,4,2019-04,10698
长春,2019,5,2019-05,10613
长春,2019,6,2019-06,10599
长春,2019,7,2019-07,10466
长春,2019,8,2019-08,10461
长春,2019,9,2019-09,10525
长春,2019,10,2019-10,10381
长春,2019,11,2019-11,10404
长春,2019,12,2019-12,10546
长春,2020,1,2020-01,10435
长春,2020,2,2020-02,10316
长春,2020,3,2020-03,10117
长春,2020,4,2020-04,10497
长春,2020,5,2020-05,10379
长春,2020,6,2020-06,10247
长春,2020,7,2020-07,10470
长春,2020,8,2020-08,10513
长春,2020,9,2020-09,10699
长春,2020,10,2020-10,10848
长春,2020,11,2020-11,11078
长春,2020,12,2020-12,11032
长春,2021,1,2021-01,10741
长春,2021,2,2021-02,10797
长春,2021,3,2021-03,10725
长春,2021,4,2021-04,10452
长春,2021,5,2021-05,10330
长春,2021,6,2021-06,10233
长春,2021,7,2021-07,10229
长春,2021,8,2021-08,10077
长春,2021,9,2021-09,10104
长春,2021,10,2021-10,10116
长春,2021,11,2021-11,10430
长春,2021,12,2021-12,10422
长春,2022,1,2022-01,10381
长春,2022,2,2022-02,10420
长春,2022,3,2022-03,10231
长春,2022,4,2022-04,10210
长春,2022,5,2022-05,10209
长春,2022,6,2022-06,10210
长春,2022,7,2022-07,10099
长春,2022,8,2022-08,10049
长春,2022,9,2022-09,9987
长春,2022,10,2022-10,10007
长春,2022,11,2022-11,10039
长春,2022,12,2022-12,9953
长春,2023,1,2023-01,9914
长春,2023,2,2023-02,9848
长春,2023,3,2023-03,9810
长春,2023,4,2023-04,9754
长春,2023,5,2023-05,9676
长春,2023,6,2023-06,9676
长春,2023,7,2023-07,9668
长春,2023,8,2023-08,9592
长春,2023,9,2023-09,9644
长春,2023,10,2023-10,9603
长春,2023,11,2023-11,9537
长春,2023,12,2023-12,9589
长春,2024,1,2024-01,9563
长春,2024,2,2024-02,9540
长春,2024,3,2024-03,9554
长春,2024,4,2024-04,9551
长春,2024,5,2024-05,9506
长春,2024,6,2024-06,9507
长春,2024,7,2024-07,9533
长春,2024,8,2024-08,9532
长春,2024,9,2024-09,9479
长春,2024,10,2024-10,9429
长春,2024,11,2024-11,9462
长春,2024,12,2024-12,9683
长春,2025,1,2025-01,9667
长春,2025,2,2025-02,9751
长春,2025,3,2025-03,9931
长春,2025,4,2025-04,9970
长春,2025,5,2025-05,9969
长春,2025,6,2025-06,9983
长春,2025,7,2025-07,10012
长春,2025,8,2025-08,9897
长春,2025,9,2025-09,9784
长春,2025,10,2025-10,9705
长春,2025,11,2025-11,9705
长春,2025,12,2025-12,9705
银川,2017,1,2017-01,4951
银川,2017,2,2017-02,4951
银川,2017,3,2017-03,4951
银川,2017,4,2017-04,4981
银川,2017,5,2017-05,4981
银川,2017,6,2017-06,4981
银川,2017,7,2017-07,5210
银川,2017,8,2017-08,5225
银川,2017,9,2017-09,5302
银川,2017,10,2017-10,5288
银川,2017,11,2017-11,5350
银川,2017,12,2017-12,5363
银川,2018,1,2018-01,5384
银川,2018,2,2018-02,5390
银川,2018,3,2018-03,5482
银川,2018,4,2018-04,5492
银川,2018,5,2018-05,5475
银川,2018,6,2018-06,5499
银川,2018,7,2018-07,5680
银川,2018,8,2018-08,5677
银川,2018,9,2018-09,5958
银川,2018,10,2018-10,5907
银川,2018,11,2018-11,5943
银川,2018,12,2018-12,5952
银川,2019,1,2019-01,6293
银川,2019,2,2019-02,6291
银川,2019,3,2019-03,6436
银川,2019,4,2019-04,6362
银川,2019,5,2019-05,6464
银川,2019,6,2019-06,6667
银川,2019,7,2019-07,6777
银川,2019,8,2019-08,6855
银川,2019,9,2019-09,6862
银川,2019,10,2019-10,6787
银川,2019,11,2019-11,6819
银川,2019,12,2019-12,6709
银川,2020,1,2020-01,6764
银川,2020,2,2020-02,6773
银川,2020,3,2020-03,6808
银川,2020,4,2020-04,6825
银川,2020,5,2020-05,6845
银川,2020,6,2020-06,6804
银川,2020,7,2020-07,6856
银川,2020,8,2020-08,7022
银川,2020,9,2020-09,7295
银川,2020,10,2020-10,7427
银川,2020,11,2020-11,7762
银川,2020,12,2020-12,7635
银川,2021,1,2021-01,7707
银川,2021,2,2021-02,7687
银川,2021,3,2021-03,7678
银川,2021,4,2021-04,7723
银川,2021,5,2021-05,7739
银川,2021,6,2021-06,7853
银川,2021,7,2021-07,8072
银川,2021,8,2021-08,8017
银川,2021,9,2021-09,8111
银川,2021,10,2021-10,8130
银川,2021,11,2021-11,7988
银川,2021,12,2021-12,8062
银川,2022,1,2022-01,8061
银川,2022,2,2022-02,8068
银川,2022,3,2022-03,8195
银川,2022,4,2022-04,8228
银川,2022,5,2022-05,8223
银川,2022,6,2022-06,8500
银川,2022,7,2022-07,8463
银川,2022,8,2022-08,8463
银川,2022,9,2022-09,8455
银川,2022,10,2022-10,8455
银川,2022,11,2022-11,8450
银川,2022,12,2022-12,8469
银川,2023,1,2023-01,8464
银川,2023,2,2023-02,8443
银川,2023,3,2023-03,8439
银川,2023,4,2023-04,8459
银川,2023,5,2023-05,8542
银川,2023,6,2023-06,8596
银川,2023,7,2023-07,8473
银川,2023,8,2023-08,8579
银川,2023,9,2023-09,8464
银川,2023,10,2023-10,8414
银川,2023,11,2023-11,8382
银川,2023,12,2023-12,8326
银川,2024,1,2024-01,8304
银川,2024,2,2024-02,8322
银川,2024,3,2024-03,8260
银川,2024,4,2024-04,8268
银川,2024,5,2024-05,8254
银川,2024,6,2024-06,8250
银川,2024,7,2024-07,8211
银川,2024,8,2024-08,8211
银川,2024,9,2024-09,8211
银川,2024,10,2024-10,8203
银川,2024,11,2024-11,8203
银川,2024,12,2024-12,8203
银川,2025,1,2025-01,8203
银川,2025,2,2025-02,8203
银川,2025,3,2025-03,8203
银川,2025,4,2025-04,8203
银川,2025,5,2025-05,8216
银川,2025,6,2025-06,8216
银川,2025,7,2025-07,8216
银川,2025,8,2025-08,8216
银川,2025,9,2025-09,8216
银川,2025,10,2025-10,8216
银川,2025,11,2025-11,8216
银川,2025,12,2025-12,8216
上海,2017,1,2017-01,48785
上海,2017,2,2017-02,49571
上海,2017,3,2017-03,50737
上海,2017,4,2017-04,49990
上海,2017,5,2017-05,49130
上海,2017,6,2017-06,57052
上海,2017,7,2017-07,56136
上海,2017,8,2017-08,56226
上海,2017,9,2017-09,55670
上海,2017,10,2017-10,54651
上海,2017,11,2017-11,54039
上海,2017,12,2017-12,53189
上海,2018,1,2018-01,48827
上海,2018,2,2018-02,47998
上海,2018,3,2018-03,46996
上海,2018,4,2018-04,46814
上海,2018,5,2018-05,45878
上海,2018,6,2018-06,47305
上海,2018,7,2018-07,45640
上海,2018,8,2018-08,45685
上海,2018,9,2018-09,44811
上海,2018,10,2018-10,45127
上海,2018,11,2018-11,44367
上海,2018,12,2018-12,47011
上海,2019,1,2019-01,48099
上海,2019,2,2019-02,47140
上海,2019,3,2019-03,46476
上海,2019,4,2019-04,45134
上海,2019,5,2019-05,45751
上海,2019,6,2019-06,46441
上海,2019,7,2019-07,47519
上海,2019,8,2019-08,47453
上海,2019,9,2019-09,49803
上海,2019,10,2019-10,50749
上海,2019,11,2019-11,50693
上海,2019,12,2019-12,51269
上海,2020,1,2020-01,51361
上海,2020,2,2020-02,49967
上海,2020,3,2020-03,50708
上海,2020,4,2020-04,51802
上海,2020,5,2020-05,50622
上海,2020,6,2020-06,50535
上海,2020,7,2020-07,50282
上海,2020,8,2020-08,51053
上海,2020,9,2020-09,51064
上海,2020,10,2020-10,51134
上海,2020,11,2020-11,51581
上海,2020,12,2020-12,51262
上海,2021,1,2021-01,50952
上海,2021,2,2021-02,49948
上海,2021,3,2021-03,48206
上海,2021,4,2021-04,46548
上海,2021,5,2021-05,43300
上海,2021,6,2021-06,43084
上海,2021,7,2021-07,37372
上海,2021,8,2021-08,39308
上海,2021,9,2021-09,42091
上海,2021,10,2021-10,43346
上海,2021,11,2021-11,46340
上海,2021,12,2021-12,49892
上海,2022,1,2022-01,43304
上海,2022,2,2022-02,47260
上海,2022,3,2022-03,50171
上海,2022,4,2022-04,51799
上海,2022,5,2022-05,50635
上海,2022,6,2022-06,50510
上海,2022,7,2022-07,50821
上海,2022,8,2022-08,48988
上海,2022,9,2022-09,48103
上海,2022,10,2022-10,48992
上海,2022,11,2022-11,51398
上海,2022,12,2022-12,54656
上海,2023,1,2023-01,55246
上海,2023,2,2023-02,54703
上海,2023,3,2023-03,53651
上海,2023,4,2023-04,52605
上海,2023,5,2023-05,51902
上海,2023,6,2023-06,52576
上海,2023,7,2023-07,53576
上海,2023,8,2023-08,55023
上海,2023,9,2023-09,55302
上海,2023,10,2023-10,55405
上海,2023,11,2023-11,56173
上海,2023,12,2023-12,56074
上海,2024,1,2024-01,55947
上海,2024,2,2024-02,57412
上海,2024,3,2024-03,57547
上海,2024,4,2024-04,56831
上海,2024,5,2024-05,57123
上海,2024,6,2024-06,57289
上海,2024,7,2024-07,58793
上海,2024,8,2024-08,58498
上海,2024,9,2024-09,58547
上海,2024,10,2024-10,58982
上海,2024,11,2024-11,59602
上海,2024,12,2024-12,59552
上海,2025,1,2025-01,58692
上海,2025,2,2025-02,58692
上海,2025,3,2025-03,58692
上海,2025,4,2025-04,59563
上海,2025,5,2025-05,57221
上海,2025,6,2025-06,57485
上海,2025,7,2025-07,57881
上海,2025,8,2025-08,58715
上海,2025,9,2025-09,58529
上海,2025,10,2025-10,59356
上海,2025,11,2025-11,58624
上海,2025,12,2025-12,58624
天津,2017,1,2017-01,16049
天津,2017,2,2017-02,16432
天津,2017,3,2017-03,16654
天津,2017,4,2017-04,16778
天津,2017,5,2017-05,17076
天津,2017,6,2017-06,24186
天津,2017,7,2017-07,22152
天津,2017,8,2017-08,20053
天津,2017,9,2017-09,19428
天津,2017,10,2017-10,19048
天津,2017,11,2017-11,19630
天津,2017,12,2017-12,19735
天津,2018,1,2018-01,19793
天津,2018,2,2018-02,19953
天津,2018,3,2018-03,19715
天津,2018,4,2018-04,19679
天津,2018,5,2018-05,19770
天津,2018,6,2018-06,19950
天津,2018,7,2018-07,19714
天津,2018,8,2018-08,19574
天津,2018,9,2018-09,19339
天津,2018,10,2018-10,19253
天津,2018,11,2018-11,19454
天津,2018,12,2018-12,19584
天津,2019,1,2019-01,19348
天津,2019,2,2019-02,19269
天津,2019,3,2019-03,19333
天津,2019,4,2019-04,18810
天津,2019,5,2019-05,19017
天津,2019,6,2019-06,19025
天津,2019,7,2019-07,19068
天津,2019,8,2019-08,19125
天津,2019,9,2019-09,19547
天津,2019,10,2019-10,19628
天津,2019,11,2019-11,19207
天津,2019,12,2019-12,19281
天津,2020,1,2020-01,19085
天津,2020,2,2020-02,19079
天津,2020,3,2020-03,18959
天津,2020,4,2020-04,18811
天津,2020,5,2020-05,18928
天津,2020,6,2020-06,18855
天津,2020,7,2020-07,18455
天津,2020,8,2020-08,18016
天津,2020,9,2020-09,18009
天津,2020,10,2020-10,17934
天津,2020,11,2020-11,18143
天津,2020,12,2020-12,18201
天津,2021,1,2021-01,18186
天津,2021,2,2021-02,18177
天津,2021,3,2021-03,17882
天津,2021,4,2021-04,18465
天津,2021,5,2021-05,18490
天津,2021,6,2021-06,18724
天津,2021,7,2021-07,18922
天津,2021,8,2021-08,19647
天津,2021,9,2021-09,19959
天津,2021,10,2021-10,19976
天津,2021,11,2021-11,19931
天津,2021,12,2021-12,19928
天津,2022,1,2022-01,20121
天津,2022,2,2022-02,19819
天津,2022,3,2022-03,20010
天津,2022,4,2022-04,20534
天津,2022,5,2022-05,20461
天津,2022,6,2022-06,20391
天津,2022,7,2022-07,20187
天津,2022,8,2022-08,19836
天津,2022,9,2022-09,19874
天津,2022,10,2022-10,19828
天津,2022,11,2022-11,19825
天津,2022,12,2022-12,19718
天津,2023,1,2023-01,19657
天津,2023,2,2023-02,19474
天津,2023,3,2023-03,19370
天津,2023,4,2023-04,19413
天津,2023,5,2023-05,19597
天津,2023,6,2023-06,19789
天津,2023,7,2023-07,19816
天津,2023,8,2023-08,19673
天津,2023,9,2023-09,19676
天津,2023,10,2023-10,19813
天津,2023,11,2023-11,19762
天津,2023,12,2023-12,19977
天津,2024,1,2024-01,19939
天津,2024,2,2024-02,19932
天津,2024,3,2024-03,19958
天津,2024,4,2024-04,20166
天津,2024,5,2024-05,20221
天津,2024,6,2024-06,20143
天津,2024,7,2024-07,20171
天津,2024,8,2024-08,20249
天津,2024,9,2024-09,20266
天津,2024,10,2024-10,20246
天津,2024,11,2024-11,20186
天津,2024,12,2024-12,20169
天津,2025,1,2025-01,19945
天津,2025,2,2025-02,19929
天津,2025,3,2025-03,19929
天津,2025,4,2025-04,19710
天津,2025,5,2025-05,19710
天津,2025,6,2025-06,19254
天津,2025,7,2025-07,19379
天津,2025,8,2025-08,19379
天津,2025,9,2025-09,20603
天津,2025,10,2025-10,20603
天津,2025,11,2025-11,20603
天津,2025,12,2025-12,20603
重庆,2017,1,2017-01,9285
重庆,2017,2,2017-02,9610
重庆,2017,3,2017-03,10104
重庆,2017,4,2017-04,10797
重庆,2017,5,2017-05,11146
重庆,2017,6,2017-06,11890
重庆,2017,7,2017-07,9954
重庆,2017,8,2017-08,10222
重庆,2017,9,2017-09,12642
重庆,2017,10,2017-10,12558
重庆,2017,11,2017-11,12181
重庆,2017,12,2017-12,11909
重庆,2018,1,2018-01,10883
重庆,2018,2,2018-02,10558
重庆,2018,3,2018-03,10685
重庆,2018,4,2018-04,12435
重庆,2018,5,2018-05,11420
重庆,2018,6,2018-06,13032
重庆,2018,7,2018-07,13107
重庆,2018,8,2018-08,13305
重庆,2018,9,2018-09,14236
重庆,2018,10,2018-10,13562
重庆,2018,11,2018-11,12633
重庆,2018,12,2018-12,12561
重庆,2019,1,2019-01,12686
重庆,2019,2,2019-02,12786
重庆,2019,3,2019-03,12677
重庆,2019,4,2019-04,12499
重庆,2019,5,2019-05,13036
重庆,2019,6,2019-06,13100
重庆,2019,7,2019-07,12313
重庆,2019,8,2019-08,12278
重庆,2019,9,2019-09,12513
重庆,2019,10,2019-10,12274
重庆,2019,11,2019-11,12213
重庆,2019,12,2019-12,12261
重庆,2020,1,2020-01,12005
重庆,2020,2,2020-02,11830
重庆,2020,3,2020-03,11744
重庆,2020,4,2020-04,11698
重庆,2020,5,2020-05,11439
重庆,2020,6,2020-06,11536
重庆,2020,7,2020-07,11601
重庆,2020,8,2020-08,11662
重庆,2020,9,2020-09,11556
重庆,2020,10,2020-10,11317
重庆,2020,11,2020-11,11492
重庆,2020,12,2020-12,11669
重庆,2021,1,2021-01,12007
重庆,2021,2,2021-02,11948
重庆,2021,3,2021-03,11693
重庆,2021,4,2021-04,11646
重庆,2021,5,2021-05,11307
重庆,2021,6,2021-06,11428
重庆,2021,7,2021-07,12751
重庆,2021,8,2021-08,11127
重庆,2021,9,2021-09,11017
重庆,2021,10,2021-10,11027
重庆,2021,11,2021-11,10919
重庆,2021,12,2021-12,11058
重庆,2022,1,2022-01,11096
重庆,2022,2,2022-02,10963
重庆,2022,3,2022-03,10924
重庆,2022,4,2022-04,10946
重庆,2022,5,2022-05,10811
重庆,2022,6,2022-06,10793
重庆,2022,7,2022-07,10799
重庆,2022,8,2022-08,10822
重庆,2022,9,2022-09,10855
重庆,2022,10,2022-10,10902
重庆,2022,11,2022-11,10867
重庆,2022,12,2022-12,10955
重庆,2023,1,2023-01,10980
重庆,2023,2,2023-02,10961
重庆,2023,3,2023-03,10957
重庆,2023,4,2023-04,10989
重庆,2023,5,2023-05,10899
重庆,2023,6,2023-06,10937
重庆,2023,7,2023-07,10949
重庆,2023,8,2023-08,10940
重庆,2023,9,2023-09,10960
重庆,2023,10,2023-10,10967
重庆,2023,11,2023-11,10987
重庆,2023,12,2023-12,11124
重庆,2024,1,2024-01,11107
重庆,2024,2,2024-02,11096
重庆,2024,3,2024-03,11047
重庆,2024,4,2024-04,11034
重庆,2024,5,2024-05,11014
重庆,2024,6,2024-06,10809
重庆,2024,7,2024-07,10952
重庆,2024,8,2024-08,10999
重庆,2024,9,2024-09,11386
重庆,2024,10,2024-10,11404
重庆,2024,11,2024-11,11404
重庆,2024,12,2024-12,11404
重庆,2025,1,2025-01,11404
重庆,2025,2,2025-02,11404
重庆,2025,3,2025-03,11336
重庆,2025,4,2025-04,11270
重庆,2025,5,2025-05,11292
重庆,2025,6,2025-06,11292
重庆,2025,7,2025-07,11292
重庆,2025,8,2025-08,11292
重庆,2025,9,2025-09,11290
重庆,2025,10,2025-10,11299
重庆,2025,11,2025-11,11270
重庆,2025,12,2025-12,11270
呼和浩特,2017,1,2017-01,6203
呼和浩特,2017,2,2017-02,6212
呼和浩特,2017,3,2017-03,6183
呼和浩特,2017,4,2017-04,6372
呼和浩特,2017,5,2017-05,6383
呼和浩特,2017,6,2017-06,7222
呼和浩特,2017,7,2017-07,7297
呼和浩特,2017,8,2017-08,7705
呼和浩特,2017,9,2017-09,7767
呼和浩特,2017,10,2017-10,7836
呼和浩特,2017,11,2017-11,7873
呼和浩特,2017,12,2017-12,7999
呼和浩特,2018,1,2018-01,8107
呼和浩特,2018,2,2018-02,8239
呼和浩特,2018,3,2018-03,8611
呼和浩特,2018,4,2018-04,8723
呼和浩特,2018,5,2018-05,8937
呼和浩特,2018,6,2018-06,8899
呼和浩特,2018,7,2018-07,9204
呼和浩特,2018,8,2018-08,9185
呼和浩特,2018,9,2018-09,9212
呼和浩特,2018,10,2018-10,9348
呼和浩特,2018,11,2018-11,9297
呼和浩特,2018,12,2018-12,9387
呼和浩特,2019,1,2019-01,9321
呼和浩特,2019,2,2019-02,9237
呼和浩特,2019,3,2019-03,10196
呼和浩特,2019,4,2019-04,10410
呼和浩特,2019,5,2019-05,10536
呼和浩特,2019,6,2019-06,10557
呼和浩特,2019,7,2019-07,10696
呼和浩特,2019,8,2019-08,11226
呼和浩特,2019,9,2019-09,11323
呼和浩特,2019,10,2019-10,11505
呼和浩特,2019,11,2019-11,11617
呼和浩特,2019,12,2019-12,11513
呼和浩特,2020,1,2020-01,11814
呼和浩特,2020,2,2020-02,11885
呼和浩特,2020,3,2020-03,11793
呼和浩特,2020,4,2020-04,11764
呼和浩特,2020,5,2020-05,11872
呼和浩特,2020,6,2020-06,12499
呼和浩特,2020,7,2020-07,12594
呼和浩特,2020,8,2020-08,12483
呼和浩特,2020,9,2020-09,11972
呼和浩特,2020,10,2020-10,11921
呼和浩特,2020,11,2020-11,11669
呼和浩特,2020,12,2020-12,11374
呼和浩特,2021,1,2021-01,11544
呼和浩特,2021,2,2021-02,11514
呼和浩特,2021,3,2021-03,11765
呼和浩特,2021,4,2021-04,11791
呼和浩特,2021,5,2021-05,11826
呼和浩特,2021,6,2021-06,11562
呼和浩特,2021,7,2021-07,11723
呼和浩特,2021,8,2021-08,11272
呼和浩特,2021,9,2021-09,11523
呼和浩特,2021,10,2021-10,11266
呼和浩特,2021,11,2021-11,11409
呼和浩特,2021,12,2021-12,11420
呼和浩特,2022,1,2022-01,11341
呼和浩特,2022,2,2022-02,11341
呼和浩特,2022,3,2022-03,11359
呼和浩特,2022,4,2022-04,11272
呼和浩特,2022,5,2022-05,11172
